,id,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Touchscreen,High_resolucion,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,Cpu power,Intel Core i3,Intel Core i5,Intel Core i7,Intel Celeron Dual Core,Intel Pentium Quad Core,A4,A6,A8,A10,A12,AMD Radeon,Nvidia GeForce,Nvidia Quadro,Intel HD Graphics,AMD FirePro,Intel Iris Graphics
690,823,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
691,612,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000,Intel HD Graphics 520,Linux,2.18,443.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
692,603,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,1128,Nvidia GeForce GTX 970M,Windows 10,4.14,2199.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
693,805,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.26,1389.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
694,774,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,256,Intel HD Graphics 520,Windows 10,1.26,1244.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
695,1022,HP,Spectre 13-V100nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.11,1149.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
696,1297,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4,500,Nvidia GeForce 920M,Windows 10,2.2,720.32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
697,839,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,2.3,590.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
698,385,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.13,2282.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
699,651,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000,Nvidia GeForce GTX 1050,Linux,2.4,709.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
700,427,Dell,Latitude 5480,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256,Intel HD Graphics 620,Linux,1.6,1099.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
701,787,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4,1000,Nvidia GeForce GTX 1050,Windows 10,2.4,999.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
702,591,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12,512,AMD Radeon 530,Windows 10,2.2,949.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
703,1087,Lenovo,ThinkPad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,180,Intel HD Graphics 520,Windows 7,1.7,1199.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
704,647,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,1.95,2599.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
705,702,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1366x768,AMD A12-Series 9720P 3.6GHz,8,1000,AMD Radeon R7,Windows 10,2.2,429.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
706,1083,HP,Spectre x360,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.3,2049.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
707,623,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.2,799.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
708,347,Dell,Latitude 5590,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,16,768,Intel UHD Graphics 620,Windows 10,1.88,1607.96,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
709,1020,Dell,Inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4,1000,Intel HD Graphics 520,Windows 10,2.08,795.99,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
710,818,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1128,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
711,499,Lenovo,ThinkPad L570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.3,911.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
712,578,MSI,GT73VR Titan,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16,1512,Nvidia GeForce GTX 1070,Windows 10,4.14,2729.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
713,1288,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,500,Intel HD Graphics,Windows 10,2.2,369.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
714,540,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.2,1399.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
715,282,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.5,829.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
716,338,Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1000,Intel HD Graphics 500,Linux,2.0,274.99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
717,37,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1128,AMD Radeon 530,Windows 10,2.8,979.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
718,969,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,256,Nvidia GeForce 920MX,Windows 10,2.4,695.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
719,859,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1000,Intel HD Graphics 520,No OS,2.2,469.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
720,359,Dell,Latitude 7480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.36,1427.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
721,131,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000,AMD Radeon R5 M430,Windows 10,2.2,449.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
722,149,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000,Intel HD Graphics 520,Windows 10,2.1,447.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
723,579,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256,AMD Radeon R5 M430,Linux,2.2,749.01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
724,819,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,1.76,755.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
725,1229,MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1128,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
726,151,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
727,192,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce MX150,No OS,1.3,999.9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
728,1149,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.27,2339.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
729,667,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,AMD Radeon 530,Windows 10,2.1,745.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
730,117,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,1256,Nvidia GeForce 940MX,Windows 10,2.16,1130.33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
731,1210,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512,Intel HD Graphics 515,Mac OS X,0.92,1279.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
732,1014,HP,Probook 430,Notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4,500,Intel HD Graphics 620,Windows 10,1.49,800.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
733,1098,HP,250 G5,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1000,Intel HD Graphics 405,Windows 10,1.96,500.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
734,1222,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 2.7GHz,6,1000,AMD Radeon 530,Windows 10,2.1,529.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
735,40,Asus,X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000,Intel HD Graphics 620,Linux,2.0,389.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
736,913,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce 930MX,Windows 10,2.04,1018.99,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
737,1153,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
738,798,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.38,1349.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
739,1039,HP,ProBook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.64,1010.51,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
740,196,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,1000,Nvidia GeForce GTX 1080,Windows 10,3.49,6099.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
741,32,HP,17-ak001nv (A6-9220/4GB/500GB/Radeon,Notebook,17.3,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,500,AMD Radeon 530,Windows 10,2.71,439.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
742,418,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.14,539.95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
743,935,HP,EliteBook 820,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.26,1669.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
744,511,Acer,Aspire A515-51G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,500,Nvidia GeForce 940MX,Windows 10,2.2,639.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
745,1231,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1000,Nvidia GeForce GTX 1060,Windows 10,1.95,3499.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
746,0,Apple,MacBook Pro,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i5 2.3GHz,8,128,Intel Iris Plus Graphics 640,macOS,1.37,1339.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
747,160,Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1000,AMD Radeon R5 M420,Windows 10,2.03,403.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
748,200,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,1512,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
749,995,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.4,1150.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
750,269,Lenovo,V330-15IKB (i7-8550U/8GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,2.05,880.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
751,24,HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel HD Graphics 620,Windows 10,1.91,659.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
752,686,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500,AMD Radeon 520,Windows 10,1.86,612.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
753,800,HP,ZBook 17,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia Quadro M2200,Windows 10,3.14,2064.9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
754,626,Mediacom,SmartBook 140,Notebook,14.0,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,2,32,Intel HD Graphics,Windows 10,1.4,239.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
755,727,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,1000,Intel HD Graphics 620,Windows 10,1.71,649.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
756,856,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000,Intel HD Graphics 505,Windows 10,2.0,449.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
757,532,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,8,1256,Nvidia GeForce GTX 960M,Windows 10,2.0,1299.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
758,370,Asus,ZenBook Flip,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,2512,Nvidia GeForce GT 940MX,Windows 10,2.26,1099.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
759,548,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,Windows 10,1.86,397.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
760,480,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512,Nvidia GeForce 940MX,Windows 10,2.16,1262.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
761,257,HP,Envy 17-U275cl,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,1000,Nvidia GeForce MX150,Windows 10,2.9,1059.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
762,980,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,512,Intel HD Graphics 620,Windows 10,2.19,1299.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
763,67,HP,Stream 14-AX040wm,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32,Intel HD Graphics 400,Windows 10,1.44,229.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
764,1097,MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256,Nvidia GeForce GTX 965M,Windows 10,2.6,1599.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
765,1071,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,2.31,1199.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
766,655,Toshiba,Tecra A50-D-11M,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500,Intel HD Graphics 620,Windows 10,2.0,1064.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
767,147,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1000,Intel HD Graphics 500,Windows 10,2.0,344.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
768,862,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128,Intel HD Graphics 620,Windows 10,1.05,1285.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
769,656,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256,AMD Radeon 530,Windows 10,2.2,919.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
770,927,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,2.31,1165.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
771,1176,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4,1000,Intel HD Graphics 520,Windows 7,2.32,825.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
772,646,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel Graphics 620,Windows 10,1.8,919.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
773,128,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,2256,AMD Radeon 530,Windows 10,2.8,1396.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
